"sample_id","Actinomycetaceae","Aerococcus","Aeromonas","Akkermansia","Alcaligenes faecalis et rel.","Allistipes et rel.","Anaerobiospirillum","Anaerofustis","Anaerostipes caccae et rel.","Anaerotruncus colihominis et rel.","Anaerovorax odorimutans et rel.","Aneurinibacillus","Aquabacterium","Asteroleplasma et rel.","Atopobium","Bacillus","Bacteroides fragilis et rel.","Bacteroides intestinalis et rel.","Bacteroides ovatus et rel.","Bacteroides plebeius et rel.","Bacteroides splachnicus et rel.","Bacteroides stercoris et rel.","Bacteroides uniformis et rel.","Bacteroides vulgatus et rel.","Bifidobacterium","Bilophila et rel.","Brachyspira","Bryantella formatexigens et rel.","Bulleidia moorei et rel.","Burkholderia","Butyrivibrio crossotus et rel.","Campylobacter","Catenibacterium mitsuokai et rel.","Clostridium (sensu stricto)","Clostridium cellulosi et rel.","Clostridium colinum et rel.","Clostridium difficile et rel.","Clostridium felsineum et rel.","Clostridium leptum et rel.","Clostridium nexile et rel.","Clostridium orbiscindens et rel.","Clostridium ramosum et rel.","Clostridium sphenoides et rel.","Clostridium stercorarium et rel.","Clostridium symbiosum et rel.","Clostridium thermocellum et rel.","Collinsella","Coprobacillus catenaformis et rel.","Coprococcus eutactus et rel.","Corynebacterium","Desulfovibrio et rel.","Dialister","Dorea formicigenerans et rel.","Eggerthella lenta et rel.","Enterobacter aerogenes et rel.","Enterococcus","Escherichia coli et rel.","Eubacterium biforme et rel.","Eubacterium cylindroides et rel.","Eubacterium hallii et rel.","Eubacterium limosum et rel.","Eubacterium rectale et rel.","Eubacterium siraeum et rel.","Eubacterium ventriosum et rel.","Faecalibacterium prausnitzii et rel.","Fusobacteria","Gemella","Granulicatella","Haemophilus","Helicobacter","Klebisiella pneumoniae et rel.","Lachnobacillus bovis et rel.","Lachnospira pectinoschiza et rel.","Lactobacillus catenaformis et rel.","Lactobacillus gasseri et rel.","Lactobacillus plantarum et rel.","Lactobacillus salivarius et rel.","Lactococcus","Leminorella","Megamonas hypermegale et rel.","Megasphaera elsdenii et rel.","Methylobacterium","Micrococcaceae","Mitsuokella multiacida et rel.","Moraxellaceae","Novosphingobium","Oceanospirillum","Oscillospira guillermondii et rel.","Outgrouping clostridium cluster XIVa","Oxalobacter formigenes et rel.","Papillibacter cinnamivorans et rel.","Parabacteroides distasonis et rel.","Peptococcus niger et rel.","Peptostreptococcus anaerobius et rel.","Peptostreptococcus micros et rel.","Phascolarctobacterium faecium et rel.","Prevotella melaninogenica et rel.","Prevotella oralis et rel.","Prevotella ruminicola et rel.","Prevotella tannerae et rel.","Propionibacterium","Proteus et rel.","Pseudomonas","Roseburia intestinalis et rel.","Ruminococcus bromii et rel.","Ruminococcus callidus et rel.","Ruminococcus gnavus et rel.","Ruminococcus lactaris et rel.","Ruminococcus obeum et rel.","Serratia","Sporobacter termitidis et rel.","Staphylococcus","Streptococcus bovis et rel.","Streptococcus intermedius et rel.","Streptococcus mitis et rel.","Subdoligranulum variable at rel.","Sutterella wadsworthia et rel.","Tannerella et rel.","Uncultured Bacteroidetes","Uncultured Chroococcales","Uncultured Clostridiales I","Uncultured Clostridiales II","Uncultured Mollicutes","Uncultured Selenomonadaceae","Veillonella","Vibrio","Weissella et rel.","Wissella et rel.","Xanthomonadaceae","Yersinia et rel."
"Sample-272",1,0,0,44,2,31,0,0,529,11,44,0,0,0,1,1,38,1,32,12,17,5,4,345,95,1,0,52,2,1,118,5,0,21,99,34,61,0,28,50,261,7,216,4,592,0,34,3,2186,1,3,25,450,6,12,5,10,8,3,390,2,70,2,54,1522,6,0,0,0,3,4,67,41,1,12,28,1,1,0,1,4,0,0,1,0,0,2,88,48,7,84,31,2,0,3,5,26,5,1,7,2,5,0,56,4,69,62,179,2429,0,69,1,807,10,165,862,13,19,1,0,24,22,10,0,6,3,2,0,1,2
"Sample-273",1,0,0,42,2,29,0,1,810,11,8,0,0,0,0,2,123,1,40,6,17,5,2,64,93,1,0,229,2,1,156,4,1,26,45,23,21,0,68,76,145,5,511,95,181,0,5,9,665,1,3,108,305,6,10,4,8,9,3,238,2,68,2,208,2549,6,0,0,0,2,4,86,103,0,9,13,1,10,0,1,4,0,0,1,0,0,2,48,852,12,208,14,2,0,2,4,12,4,1,4,1,5,0,60,62,218,161,51,1871,0,115,1,161,6,54,450,9,8,0,0,64,19,9,0,9,2,2,1,1,2
"Sample-274",1,0,0,34,2,147,0,0,331,36,21,0,1,0,1,1,19,1,17,19,18,9,15,147,28,1,0,195,2,2,187,5,1,20,656,40,14,0,85,177,331,4,123,17,297,0,14,9,717,1,3,3,311,5,8,4,8,9,3,80,1,109,6,179,1921,6,0,0,0,3,4,54,134,0,8,13,1,1,0,1,4,0,0,1,0,0,2,351,111,28,71,35,2,0,3,7,4498,698,1,9,1,5,1,50,143,67,136,31,1461,0,176,1,186,7,67,347,13,17,2,1,162,139,11,0,2,2,1,1,1,2
"Sample-275",0,0,0,6,1,12,0,0,29,7,8,0,0,0,0,1,13,0,11,5,10,4,2,24,33,1,0,68,2,1,44,4,1,14,25,5,10,0,9,33,81,2,43,3,115,0,12,2,156,1,3,5,101,5,5,3,7,11,2,32,1,19,1,46,828,4,0,0,0,9,3,18,51,0,6,9,1,3,0,1,9,0,0,4,0,0,1,30,76,6,29,19,1,0,2,6,529,97,0,3,1,4,0,12,2,33,32,17,295,0,21,0,15,2,12,39,8,6,0,0,17,16,7,0,2,2,1,0,1,1
"Sample-276",0,0,0,21,2,41,0,0,114,22,18,0,0,0,0,1,16,0,18,10,13,5,10,113,169,1,0,99,2,2,210,5,1,18,152,34,22,0,103,95,223,4,120,14,197,0,9,6,108,1,3,18,175,4,9,4,8,5,3,48,2,75,4,94,531,5,0,0,0,11,4,177,82,0,142,13,1,1,0,1,3,0,0,1,0,0,2,1450,238,14,57,23,4,0,3,5,14,4,1,5,1,5,0,32,25,190,38,6,324,0,218,1,65,3,21,392,13,11,0,0,130,74,14,0,2,2,2,0,1,2
"Sample-277",1,0,0,22,2,55,0,0,146,22,20,0,1,0,1,2,21,1,25,12,15,6,12,160,63,1,1,83,2,2,85,5,1,23,149,41,30,0,149,68,153,4,84,16,230,0,8,6,200,1,4,25,163,5,9,5,9,4,3,71,2,61,3,148,967,6,0,0,0,13,4,67,69,0,122,14,1,2,0,1,4,0,0,1,1,0,2,584,220,19,50,28,3,0,3,5,13,5,1,6,2,5,1,49,34,163,48,10,406,0,145,1,56,4,23,536,16,12,0,0,43,39,10,0,3,3,3,0,1,2
"Sample-278",0,0,0,45,2,95,0,0,176,12,10,0,0,0,0,1,38,7,40,26,18,11,60,679,82,1,0,74,2,1,112,4,0,17,47,16,12,0,37,64,63,3,59,11,172,0,8,6,106,1,3,3,93,4,6,4,8,5,2,33,1,27,9,99,1390,5,0,0,0,5,3,35,93,0,8,12,1,1,0,1,4,0,0,1,0,0,2,184,40,8,74,61,2,0,2,8,13,6,1,20,1,4,0,36,12,92,28,5,240,0,73,0,28,3,13,271,21,19,1,0,164,66,9,0,3,2,1,0,1,2
"Sample-279",1,0,0,41,2,52,0,0,241,15,38,0,0,0,1,1,14,6,13,13,16,6,2,266,463,1,0,70,3,1,129,5,11,23,330,73,21,0,172,147,208,3,127,10,212,0,7,4,631,1,3,6,263,9,10,5,9,40,3,71,2,127,4,30,1144,6,0,0,1,3,4,47,247,1,10,15,1,7,0,1,6,0,0,1,1,0,2,852,76,20,13,27,5,0,3,5,28,5,1,8,1,5,1,43,216,48,175,13,721,0,551,1,83,6,34,530,9,17,0,0,353,430,42,0,2,3,9,3,1,2
"Sample-280",1,0,0,17,2,55,0,0,124,20,14,0,0,0,1,1,17,1,19,14,15,8,6,182,40,1,0,164,2,1,162,5,3,53,120,8,149,0,30,94,188,3,138,39,219,0,12,5,401,1,4,5,274,7,9,5,9,19,3,58,1,154,4,298,2700,6,0,0,0,3,5,106,183,1,10,15,1,2,0,1,4,0,0,48,1,0,2,284,152,6,59,23,2,0,3,10,7514,1159,2,9,1,5,1,55,35,107,133,59,537,0,153,1,48,5,20,430,20,11,2,0,74,77,11,0,3,3,2,2,2,2
"Sample-281",0,0,0,11,14,22,0,0,145,10,5,0,0,0,1,1,50,2,122,11,18,6,3,2418,1362,1,0,105,2,0,395,4,1,90,17,7,1226,0,10,35,54,3,101,51,336,0,20,7,78,1,2,3,163,6,9,19,8,12,2,60,1,66,2,55,1544,5,0,1,0,2,4,90,248,0,478,108,1,1,0,1,4,0,0,96,0,0,2,19,88,5,41,11,2,0,2,21,33,10,1,24,1,5,0,15,2,118,65,6,340,0,20,1,71,4,23,160,14,19,1,0,19,17,9,0,107,3,2,0,1,2
"Sample-282",0,0,0,13,2,15,0,0,44,10,5,0,0,0,0,1,13,0,13,14,12,9,5,64,443,1,0,21,2,0,26,4,0,285,12,5,940,0,8,9,24,2,28,3,42,0,6,3,15,1,2,3,28,4,7,4,7,7,2,17,1,13,2,10,287,5,0,0,0,2,3,8,33,0,7,22,1,1,0,4,3,0,0,1,0,0,1,18,25,2,7,8,2,0,2,4,58,16,1,5,1,4,0,5,2,15,8,2,69,0,16,0,31,2,10,18,10,7,0,0,17,16,8,0,2,3,1,0,1,2
"Sample-283",0,0,0,3,1,11,0,0,20,8,5,0,0,0,0,2,7,0,6,5,9,4,1,14,1007,1,0,16,1,0,18,4,0,29,14,5,1435,0,8,6,20,2,16,2,27,0,11,2,16,1,2,12,26,5,7,5,8,3,2,8,2,8,2,10,109,4,0,0,0,2,4,12,16,0,8,222,129,1,0,1,3,0,0,1,0,0,2,19,12,1,10,7,1,0,2,10,2510,512,1,2,1,4,0,2,4,11,6,2,47,1,16,0,25,3,9,56,12,5,0,0,19,16,8,0,6,2,1,0,1,2
"Sample-284",1,0,0,501,5,151,0,1,405,66,46,1,0,0,2,2,51,2,48,51,39,26,96,617,155,3,1,257,3,1,797,6,2,53,892,98,686,0,862,101,727,7,106,42,493,0,128,12,604,2,4,3568,547,17,11,7,14,26,4,98,2,75,62,110,2863,7,0,0,1,3,6,346,103,1,15,31,2,2,0,2,6,0,0,112,1,1,3,2039,409,81,141,96,3,0,4,32,3934,528,2,17,2,7,1,26,588,355,51,14,1718,2,1001,1,40,5,19,420,23,53,1,0,329,171,102,56,7,4,2,1,4,3
"Sample-285",1,0,0,9,2,13,0,0,123,9,6,0,0,0,1,2,16,0,14,9,12,9,6,108,345,1,0,96,2,0,47,4,1,31,26,8,2616,0,13,22,34,3,57,7,95,0,25,4,99,1,3,86,79,4,9,6,8,6,2,30,1,24,2,125,1167,6,0,0,0,2,4,15,59,0,8,13,1,1,0,1,3,0,0,1,0,0,2,28,36,3,37,19,2,0,3,5,10296,1596,1,5,2,5,0,15,9,39,14,6,299,0,25,1,29,3,11,109,33,9,0,0,20,20,9,0,3,2,2,0,2,2
"Sample-286",0,0,0,31,2,110,0,0,550,10,8,0,0,0,0,1,56,1,24,13,25,6,13,243,1134,1,0,237,2,0,464,4,1,17,148,27,56,0,180,42,104,4,86,4,304,0,17,8,139,1,2,3,144,5,7,4,9,6,2,159,1,78,9,42,1096,5,0,0,0,2,4,208,93,0,7,11,1,1,0,1,3,0,0,2,0,0,4,230,51,18,71,28,2,0,2,6,2830,444,1,11,2,4,0,62,192,70,38,9,387,0,160,1,55,4,20,174,9,28,0,0,268,92,11,0,3,2,1,0,1,2
"Sample-287",1,0,0,30,11,34,0,0,26,9,7,0,0,0,0,2,33,1,28,40,18,7,7,64,272,1,0,93,2,1,101,4,9,76,263,11,2097,0,173,33,97,2,51,9,149,0,37,3,70,1,2,11,138,6,8,6,10,11,2,55,1,55,2,17,1953,5,0,1,0,2,4,23,69,0,7,14,1,2,0,1,30,0,0,1,0,0,2,112,40,29,34,33,3,0,2,4,3885,509,2,7,1,4,0,21,131,62,29,50,358,0,130,1,109,5,44,377,21,17,4,0,59,35,8,0,2,2,3,0,2,2
"Sample-288",0,0,0,11,1,9,0,0,40,11,4,0,0,0,0,1,7,0,5,4,8,3,2,17,29,1,0,112,1,0,22,3,0,256,16,4,1223,0,11,4,99,2,16,5,34,0,2,2,16,1,2,2,39,3,6,4,8,2,4,8,1,6,1,3,44,4,0,0,0,2,4,6,9,0,6,10,1,1,0,1,2,0,0,1,0,0,1,31,10,2,6,5,1,0,2,3,26,6,0,2,26,4,0,2,3,8,15,1,182,1,50,0,7,2,3,14,6,4,0,0,16,15,7,0,1,4,1,0,2,2
"Sample-289",1,0,0,21,2,123,0,0,325,10,6,0,0,0,1,1,52,4,92,36,43,13,60,917,2700,1,0,287,2,0,87,4,1,41,21,12,45,0,21,64,109,3,249,49,196,0,55,6,100,1,2,5,168,6,10,4,8,18,2,92,1,76,2,43,3386,5,0,0,0,2,4,35,120,0,8,15,1,1,0,5,3,0,0,1,0,0,2,61,75,4,38,29,2,0,2,4,50,13,1,22,1,5,0,24,6,132,61,6,471,0,31,0,43,3,15,382,11,25,0,0,19,31,9,0,2,2,2,1,1,2
"Sample-290",1,0,0,84,3,224,0,1,140,32,20,1,1,0,1,2,79,2,90,33,62,29,51,542,351,3,1,204,4,11,563,7,1,32,111,26,400,0,185,104,207,4,142,20,396,0,45,6,223,2,4,496,230,8,11,7,12,24,4,167,2,70,7,326,2562,8,0,0,1,4,6,292,142,1,38,19,3,2,0,2,47,0,0,315,1,0,3,554,124,21,58,49,4,0,4,64,11385,1414,2,21,2,7,1,44,132,316,45,97,735,0,210,1,37,5,36,734,58,40,2,0,387,71,19,5,3,4,2,0,2,3
"Sample-291",0,0,0,7,3,14,0,0,41,8,5,0,0,0,0,1,11,0,12,9,11,12,2,199,123,1,0,50,2,0,49,4,0,23,15,7,1634,0,10,12,42,2,48,7,97,0,9,3,41,1,2,158,53,4,6,5,8,4,2,34,1,22,2,6,813,5,0,0,0,2,3,19,35,0,7,11,1,1,0,1,8,0,0,37,0,0,2,27,31,2,18,12,2,0,2,13,4759,654,1,7,1,4,1,9,16,52,13,3,119,0,25,1,19,2,11,250,18,9,0,0,39,17,8,3,2,3,1,0,3,2
"Sample-292",0,0,0,36,3,111,0,0,127,17,10,0,0,0,1,1,33,1,24,37,36,10,18,120,127,1,0,84,2,0,114,4,1,92,172,11,382,0,167,35,88,3,66,9,125,0,14,4,74,1,2,3,128,11,6,4,8,13,2,82,1,42,4,204,1236,5,0,0,0,2,4,44,98,0,8,12,1,1,0,1,3,0,0,1,0,0,2,297,63,23,67,44,2,0,2,16,7691,1497,1,7,1,4,0,29,389,191,25,50,431,0,172,0,33,3,11,371,13,20,11,0,1024,79,21,0,2,2,2,0,1,2
"Sample-293",0,0,0,3,2,12,0,0,33,9,6,0,0,0,0,2,10,0,9,8,11,4,1,11,545,1,0,17,2,1,17,4,0,83,17,6,3890,0,9,7,35,3,18,3,28,0,6,3,13,1,3,4,23,4,12,7,26,3,2,9,1,9,2,4,74,5,0,0,1,2,5,8,13,0,22,86,1,1,0,1,3,0,0,1,1,1,2,19,14,3,8,8,2,1,3,5,232,25,1,2,5,7,1,5,6,12,7,5,49,15,18,1,27,3,11,21,12,7,0,0,21,19,9,0,3,3,2,0,2,3
"Sample-294",1,0,0,154,2,120,0,0,250,50,17,0,0,0,1,2,32,1,40,18,36,10,21,174,189,1,0,204,3,1,479,5,1,263,274,28,1128,0,259,42,165,4,58,3,191,0,47,6,170,1,3,17,248,9,10,6,10,15,3,124,2,34,21,122,1047,6,0,0,1,3,5,172,79,0,11,19,2,1,0,1,6,0,0,2,1,0,4,469,84,31,69,50,5,0,3,22,6541,1279,1,7,4,6,1,15,91,70,37,12,614,0,241,1,21,3,11,582,42,20,1,0,62,62,56,0,2,4,2,0,2,2
"Sample-295",1,0,0,89,2,22,0,0,45,24,7,0,0,0,0,2,10,3,11,13,12,10,6,34,151,1,1,36,2,0,184,5,1,394,317,6,1497,0,676,18,50,3,35,9,105,0,10,3,49,1,3,4,32,4,7,6,10,4,3,20,2,34,3,17,768,6,0,0,0,3,5,26,36,1,9,14,1,1,0,1,3,0,0,2,1,0,2,130,27,19,14,10,2,0,3,6,17,5,1,5,1,5,1,26,541,115,12,3,631,0,494,1,21,3,9,49,8,7,0,0,22,92,12,0,4,3,2,0,2,2
"Sample-296",1,0,0,15,2,29,0,0,110,11,7,0,0,0,1,2,33,2,37,25,18,36,22,909,763,2,1,115,2,1,122,5,1,36,19,11,1427,0,13,92,63,4,145,17,179,0,66,4,149,2,3,69,251,6,13,6,14,13,3,103,2,89,2,183,2185,6,0,0,1,3,6,43,114,0,10,14,2,1,0,1,4,0,0,1,1,0,2,56,120,4,38,39,3,0,3,6,27,9,1,19,2,6,1,32,3,99,45,107,862,2,24,1,63,5,20,387,44,19,0,0,32,21,10,0,2,3,2,0,2,3
"Sample-297",0,0,0,6,2,17,0,0,31,9,5,0,0,0,0,2,29,3,18,9,12,11,9,71,245,1,0,62,2,0,34,4,1,44,47,6,1813,0,23,14,31,3,24,6,47,0,14,5,54,1,2,3,38,4,8,5,10,8,2,24,1,15,2,132,876,5,0,0,1,2,4,12,23,0,7,13,1,1,0,1,3,0,0,1,0,0,2,28,28,3,23,31,2,0,2,5,67,6,1,7,1,5,0,12,9,37,10,3,267,2,32,1,25,3,12,53,23,10,0,0,48,22,9,0,3,2,1,0,2,2
"Sample-298",0,0,0,11,2,45,0,0,411,37,13,0,0,0,1,1,11,0,11,19,14,11,21,60,562,1,0,57,2,0,81,4,1,21,294,8,384,0,198,20,91,3,46,21,140,0,20,4,85,1,2,11,50,11,8,4,11,52,2,167,1,22,3,25,643,5,0,0,0,2,4,54,265,0,9,20,1,1,0,1,3,0,0,1,0,0,2,188,42,4,28,16,2,0,2,5,13,4,1,4,2,5,0,20,240,1009,9,6,630,2,126,1,49,3,19,690,8,10,3,0,212,40,9,0,2,2,1,0,1,2
"Sample-299",0,0,0,14,1,18,0,0,26,21,5,0,0,0,0,1,18,0,8,6,10,6,3,55,48,1,0,21,1,0,58,4,0,553,26,5,1034,0,16,8,42,2,17,4,48,0,5,3,25,1,2,17,26,4,5,4,7,3,2,13,1,14,2,26,124,4,0,0,0,2,3,27,33,0,7,11,1,1,0,1,3,0,0,1,0,0,1,38,21,2,10,11,2,0,2,4,253,55,1,3,1,4,0,6,138,80,9,3,161,0,34,0,12,2,5,92,7,8,0,0,33,27,8,0,1,3,1,0,0,2
"Sample-300",1,0,0,37,2,70,0,0,450,13,8,0,1,0,1,2,64,2,47,24,24,20,87,390,1012,1,0,278,3,0,185,5,1,20,322,16,123,0,170,56,222,4,282,20,221,0,47,5,162,1,3,4,302,20,11,5,10,32,3,162,2,62,4,101,4294,6,0,0,0,3,5,188,263,1,9,15,1,1,0,17,3,0,0,244,1,0,3,115,102,13,30,52,2,0,3,59,44,21,1,22,2,5,0,31,165,191,24,9,679,0,140,1,108,5,33,834,37,23,1,0,158,38,10,0,8,3,2,0,1,2
"Sample-301",1,0,0,19,4,66,0,0,271,17,9,0,0,0,1,2,24,1,20,59,24,10,22,232,155,2,1,87,3,0,105,6,1,238,103,9,1143,0,76,34,132,4,58,16,120,0,36,5,115,2,4,5,145,9,8,6,12,14,3,102,2,53,3,15,1753,7,0,0,1,3,5,48,99,1,10,15,2,2,0,2,10,0,0,93,1,0,2,222,54,19,28,19,3,0,3,26,7917,1206,1,10,2,6,1,24,79,155,38,10,340,1,99,1,190,7,63,557,18,19,6,0,213,43,31,0,8,3,2,0,1,3
"Sample-302",0,0,0,14,2,55,0,0,524,9,6,0,0,0,0,1,62,1,28,54,17,8,14,121,1155,1,0,91,3,0,56,4,1,38,26,30,327,0,16,44,71,3,90,28,89,0,5,4,53,1,3,31,97,5,9,4,21,11,2,121,1,52,2,306,1139,5,0,0,0,2,5,27,49,0,24,16,5,1,0,2,3,0,0,1,0,1,2,24,53,4,34,19,2,0,2,6,309,65,1,9,1,7,1,19,7,49,28,4,398,10,35,0,106,3,23,367,10,10,8,0,53,18,9,0,2,2,1,0,3,2
"Sample-303",1,0,0,16,4,31,0,0,164,21,9,0,0,0,1,2,24,1,15,30,26,11,11,207,86,2,1,61,3,0,111,5,1,721,97,20,1609,0,66,24,71,3,40,7,96,0,17,3,64,2,3,8,80,10,10,6,15,14,3,49,2,34,3,21,869,6,0,0,1,3,5,122,54,1,9,15,2,2,0,1,4,0,0,1,1,0,2,218,27,13,31,16,3,0,3,6,4502,783,1,9,2,7,1,20,86,89,16,4,234,5,140,1,16,3,9,165,10,14,0,0,271,77,13,0,2,4,2,0,1,3
"Sample-304",1,0,0,37,2,309,0,1,352,29,16,0,0,0,1,2,63,3,51,144,50,13,47,444,160,2,1,397,3,1,374,5,2,27,318,55,243,0,91,78,288,7,152,14,353,0,47,15,579,1,4,15,486,9,12,6,12,23,3,227,2,75,4,539,3962,6,0,1,1,3,6,332,147,0,10,16,2,2,0,1,5,0,0,1,1,0,4,480,198,15,101,80,3,0,3,5,8482,1224,2,13,2,5,1,39,547,232,239,22,1159,1,205,1,124,7,39,1178,56,40,12,0,265,137,53,0,4,3,2,0,4,2
"Sample-305",1,0,0,24,2,119,0,0,171,20,8,0,0,0,1,2,126,9,84,23,30,16,56,1398,503,1,0,181,2,1,86,5,1,402,24,20,1710,0,27,37,88,4,88,17,142,0,26,5,62,1,3,3,110,5,11,6,9,7,3,68,2,59,2,184,3208,6,0,0,0,3,5,27,104,0,9,16,1,1,0,1,3,0,0,1,1,0,2,161,99,3,60,42,2,0,3,9,126,31,1,24,2,5,0,26,5,205,49,6,470,0,52,1,58,4,20,509,47,41,1,0,94,41,10,0,2,3,2,0,2,2
"Sample-306",1,0,0,37,2,177,0,0,145,11,10,0,2,0,1,2,214,12,61,240,36,32,41,1737,1431,1,0,135,3,1,85,5,1,52,109,16,152,0,163,70,106,4,108,56,183,0,35,5,84,1,3,15,125,7,12,8,10,17,3,71,2,43,3,89,3542,6,0,0,1,3,5,42,113,0,128,78,1,2,0,2,4,0,0,1,1,0,2,149,127,10,32,42,3,0,3,5,40,15,1,30,2,7,1,26,81,81,96,38,534,0,143,1,65,4,22,357,80,60,1,0,27,41,11,0,3,3,4,1,1,3
"Sample-307",0,0,0,7,2,19,0,0,40,23,7,0,0,0,0,1,8,0,7,6,10,6,1,37,565,1,0,19,2,0,38,4,0,458,63,6,1277,0,21,9,77,2,23,7,43,0,22,3,29,1,2,3,32,5,6,5,8,5,2,11,1,12,2,18,122,5,0,0,0,2,3,14,25,0,7,12,1,1,0,1,3,0,0,1,0,0,2,134,25,2,12,7,2,0,2,5,1314,222,0,3,1,4,0,8,6,22,8,3,139,0,49,1,9,2,4,84,14,8,0,0,55,34,16,0,2,2,1,0,1,2
"Sample-308",1,0,0,15,3,19,0,0,71,17,8,0,0,0,1,2,14,1,15,11,20,6,6,88,335,1,0,48,2,0,83,5,7,328,156,29,2231,0,60,17,76,3,37,9,98,0,22,4,129,1,3,8,93,9,7,6,9,11,3,63,1,25,3,56,1255,6,0,0,0,3,4,27,47,0,9,14,2,1,0,1,4,0,0,1,1,0,2,109,45,6,40,17,4,0,3,6,2692,344,3,37,2,5,1,13,117,76,31,7,241,0,83,1,12,3,5,276,9,9,0,0,32,41,10,0,2,3,2,0,1,2
"Sample-309",1,0,0,23,3,57,0,0,417,22,23,0,0,0,1,2,38,5,32,23,22,24,78,1052,2223,2,0,137,4,0,229,5,14,36,250,24,47,0,47,80,168,3,130,40,305,0,14,5,437,2,3,4,201,8,10,5,11,95,3,85,2,38,6,144,3085,6,0,0,1,3,5,126,345,1,10,14,1,2,0,1,4,0,0,2,0,0,2,319,97,4,94,49,13,0,3,10,10199,2051,3,18,2,5,1,28,336,500,65,50,930,0,170,1,19,4,10,575,16,19,0,0,374,231,62,0,3,3,2,0,1,2
"Sample-310",2,0,0,307,2,196,0,1,391,43,45,0,0,0,1,2,90,17,36,44,27,93,157,819,1101,4,1,216,4,0,516,6,2,25,558,14,29,0,1063,128,446,7,112,45,182,0,57,10,535,2,4,261,435,32,11,8,12,16,3,368,2,39,7,55,607,6,0,0,1,3,5,104,295,1,29,16,2,3,0,5,4,0,0,2,1,0,3,697,125,24,140,46,6,0,3,6,44,11,1,26,2,6,1,31,430,377,147,32,1920,0,1055,1,427,8,95,3244,33,48,1,0,187,255,25,2,3,3,2,0,1,2
"Sample-311",0,0,0,33,1,28,0,0,266,9,8,0,0,0,0,1,15,1,23,12,12,10,22,392,571,1,0,131,2,9,80,4,1,15,67,5,27,0,167,79,64,7,148,19,145,0,26,24,496,1,2,141,155,4,10,4,12,13,2,84,1,71,2,27,1655,4,0,0,0,2,4,19,90,0,10,14,1,1,0,1,3,0,0,1,0,0,2,70,70,12,41,17,2,0,2,4,10,4,0,11,25,4,1,23,186,160,111,5,600,2,258,0,18,3,9,351,7,11,0,0,17,21,8,0,1,2,1,0,5,2
"Sample-312",0,0,0,58,2,145,0,0,146,9,20,0,0,0,0,1,11,1,12,30,18,10,55,426,870,2,0,131,3,8,172,4,1,51,249,6,135,0,286,34,217,11,189,22,168,0,3,15,279,1,2,28,206,6,12,4,13,3,7,125,1,73,2,342,1436,5,0,0,1,2,6,30,39,0,8,11,1,4,0,1,3,0,0,1,1,0,2,70,143,15,59,39,2,0,2,13,12,5,1,15,16,4,0,24,236,72,70,6,664,3,166,1,56,3,23,426,44,25,8,0,19,19,9,0,15,3,1,0,7,2
"Sample-313",0,0,0,30,2,126,0,0,124,9,13,0,0,0,0,1,66,2,106,62,25,11,107,529,488,1,0,90,3,0,192,4,1,28,342,33,27,0,152,91,201,7,91,14,113,0,51,17,280,1,2,3,157,12,8,3,15,77,2,138,1,88,2,75,638,4,0,0,1,2,4,125,76,0,7,10,1,1,0,1,6,0,0,1,0,0,2,131,54,19,122,51,2,0,2,4,13,7,1,18,1,4,0,21,143,208,20,50,681,0,973,0,54,4,25,327,7,27,1,0,230,87,8,0,2,2,1,0,0,2
"Sample-314",0,0,0,87,1,104,0,0,266,15,18,0,0,0,0,1,39,20,34,13,16,9,17,698,441,1,0,139,2,0,138,4,1,18,84,6,30,0,27,75,282,8,84,20,92,0,3,17,1026,1,2,3,234,6,8,4,7,6,3,88,1,60,7,95,815,4,0,0,0,2,3,42,110,0,7,26,1,1,0,1,3,0,0,1,0,0,2,260,150,5,43,59,2,0,2,4,10,4,1,14,1,4,0,131,515,85,106,43,1066,0,110,0,476,9,131,762,7,19,0,0,156,23,71,0,2,2,1,0,0,2
"Sample-315",0,0,0,92,1,15,0,0,148,10,20,0,0,0,1,1,9,0,8,10,12,4,1,31,178,1,0,144,2,3,149,4,1,15,380,12,11,0,273,237,604,3,299,14,162,0,53,6,899,1,2,3,561,12,8,4,8,9,2,197,1,46,5,254,323,5,0,0,0,2,4,74,85,0,12,13,1,3,0,1,5,0,0,6,0,0,2,58,241,18,163,12,4,0,2,5,651,116,1,3,1,4,0,37,213,128,185,143,2173,0,213,0,1276,43,301,94,8,7,1,0,26,30,8,0,2,2,1,0,1,2
"Sample-316",0,0,0,88,1,31,0,0,99,11,16,0,0,0,1,1,28,1,13,11,14,6,20,542,78,1,0,43,2,1,137,4,0,16,183,9,12,0,446,104,582,3,146,6,107,0,44,3,502,1,2,59,189,5,7,4,8,4,2,95,1,180,2,81,801,5,0,0,0,2,3,33,41,0,8,11,1,1,0,1,3,0,0,1,0,0,2,358,56,16,30,9,2,0,2,4,11,4,1,17,2,4,0,128,410,72,42,13,1144,0,309,0,1275,50,324,1009,50,11,0,0,18,17,8,0,3,2,1,0,1,2
